date,feature,horizon,bucket,p_up,p_flat,p_down,count,p_up_minus_down
2024-06-01,di_10,1s,9,0.0203599745356,0.978505700561,0.00113432490306,86395,0.0192256496325
2024-06-01,di_10,1s,10,0.0522952982846,0.946605088316,0.00109961339908,86394,0.0511956848855
2024-06-01,di_5,1s,1,0.00103015220788,0.947566410093,0.0514034376989,86395,-0.0503732854911
2024-06-01,di_5,1s,2,0.00116904913479,0.977568146305,0.0212628045604,86395,-0.0200937554257
2024-06-01,di_5,1s,3,0.00246544898951,0.984339190222,0.0131953607889,86394,-0.0107299117994
2024-06-01,di_5,1s,4,0.00255801840384,0.987661322993,0.00978065860293,86395,-0.00722264019909
2024-06-01,di_5,1s,5,0.00392433784034,0.99098212632,0.00509353583997,86384,-0.00116919799963
2024-06-01,di_5,1s,6,0.00443364009955,0.992487121607,0.00307923829369,86385,0.00135440180587
2024-06-01,di_5,1s,7,0.00731523815036,0.990462411019,0.00222235083049,86395,0.00509288731987
2024-06-01,di_5,1s,8,0.0107414866773,0.987927402366,0.00133111095678,86394,0.00941037572054
2024-06-01,di_5,1s,9,0.0193066728399,0.979721048672,0.000972278488338,86395,0.0183343943515
2024-06-01,di_5,1s,10,0.053464360951,0.945424450772,0.00111118827696,86394,0.052353172674
2024-06-01,microprice_deviation_bps,1s,1,0.00127322182997,0.94589964697,0.0528271311997,86395,-0.0515539093698
2024-06-01,microprice_deviation_bps,1s,2,0.00180566004977,0.977116731292,0.0210776086579,86395,-0.0192719486081
2024-06-01,microprice_deviation_bps,1s,3,0.00188670509526,0.985079982406,0.0130333124986,86394,-0.0111466074033
2024-06-01,microprice_deviation_bps,1s,4,0.00290526072111,0.988934544823,0.0081601944557,86395,-0.00525493373459
2024-06-01,microprice_deviation_bps,1s,5,0.00377384700871,0.990380162993,0.00584598999815,86384,-0.00207214298944
2024-06-01,microprice_deviation_bps,1s,6,0.00431787926145,0.992927012792,0.00275510794698,86385,0.00156277131446
2024-06-01,microprice_deviation_bps,1s,7,0.00660917877192,0.99156201169,0.00182880953759,86395,0.00478036923433
2024-06-01,microprice_deviation_bps,1s,8,0.00993124522536,0.988494571382,0.00157418339237,86394,0.008357061833
2024-06-01,microprice_deviation_bps,1s,9,0.019920134267,0.97921175994,0.000868105793159,86395,0.0190520284739
2024-06-01,microprice_deviation_bps,1s,10,0.0539852304558,0.944533185175,0.00148158436928,86394,0.0525036460865
2024-06-01,ofi_1s,1s,1,0.0047337962963,0.957511574074,0.0377546296296,86400,-0.0330208333333
2024-06-01,ofi_1s,1s,2,0.00577566350683,0.979212241166,0.0150120953274,86397,-0.00923643182055
2024-06-01,ofi_1s,1s,3,0.00711822032917,0.981307437672,0.0115743419987,86398,-0.00445612166948
2024-06-01,ofi_1s,1s,4,0.00538200673619,0.986654938136,0.00796305512795,86399,-0.00258104839176
2024-06-01,ofi_1s,1s,5,0.0051390078474,0.988529827079,0.00633116507327,86398,-0.00119215722586
2024-06-01,ofi_1s,1s,6,0.00592928860117,0.989067874142,0.00500283725724,86351,0.000926451343933
2024-06-01,ofi_1s,1s,7,0.00880899188554,0.985044392226,0.0061466158886,86389,0.00266237599694
2024-06-01,ofi_1s,1s,8,0.0117478211553,0.981643306057,0.00660887278788,86399,0.00513894836746
2024-06-01,ofi_1s,1s,9,0.0140863002917,0.979096254456,0.0068174452521,86396,0.00726885503959
2024-06-01,ofi_1s,1s,10,0.0376856213614,0.956075880508,0.00623849813077,86399,0.0314471232306
2024-06-01,qi_1,1s,1,0.000925979512703,0.946524683141,0.0525493373459,86395,-0.0516233578332
2024-06-01,qi_1,1s,2,0.00190983274495,0.976977834365,0.0211123328896,86395,-0.0192025001447
2024-06-01,qi_1,1s,3,0.00195615436257,0.984941083872,0.0131027617659,86394,-0.0111466074033
2024-06-01,qi_1,1s,4,0.00292841020892,0.988853521616,0.00821806817524,86395,-0.00528965796632
2024-06-01,qi_1,1s,5,0.00387803296907,0.990148638637,0.00597332839415,86384,-0.00209529542508
2024-06-01,qi_1,1s,6,0.00449152051861,0.992683915032,0.00282456444985,86385,0.00166695606876
2024-06-01,qi_1,1s,7,0.00680594941837,0.991284217837,0.00190983274495,86395,0.00489611667342
2024-06-01,qi_1,1s,8,0.0101395930273,0.988251498947,0.00160890802602,86394,0.00853068500127
2024-06-01,qi_1,1s,9,0.0200243069622,0.979049713525,0.000925979512703,86395,0.0190983274495
2024-06-01,qi_1,1s,10,0.0533486121721,0.945424450772,0.00122693705581,86394,0.0521216751163
2024-06-01,trade_imbalance_1s,1s,1,0.00783003534481,0.976922680013,0.0152472846418,77522,-0.00741724929697
2024-06-01,trade_imbalance_1s,1s,2,0.00477296181631,0.985023219814,0.0102038183695,77520,-0.00543085655315
2024-06-01,trade_imbalance_1s,1s,3,0.00576610510565,0.966267640154,0.0279662547406,77522,-0.0222001496349
2024-06-01,trade_imbalance_1s,1s,4,0.00668197414927,0.977335466061,0.0159825597895,77522,-0.00930058564021
2024-06-01,trade_imbalance_1s,1s,5,0.00950710130158,0.978444550509,0.0120483481895,77521,-0.00254124688794
2024-06-01,trade_imbalance_1s,1s,6,0.00838590651649,0.982866947917,0.00874714556644,77511,-0.000361239049941
2024-06-01,trade_imbalance_1s,1s,7,0.014448257179,0.97839211538,0.00715962744137,77518,0.00728862973761
2024-06-01,trade_imbalance_1s,1s,8,0.0314749361472,0.961327107144,0.00719795670906,77522,0.0242769794381
2024-06-01,trade_imbalance_1s,1s,9,0.0107066381156,0.983488558087,0.00580480379763,77522,0.004901834318
2024-06-01,trade_imbalance_1s,1s,10,0.0116745572053,0.983758820418,0.00456662237645,77519,0.00710793482888
2024-06-01,di_10,30s,1,0.0745529255165,0.418519590254,0.506927484229,86395,-0.432374558713
2024-06-01,di_10,30s,2,0.104058152186,0.530279880547,0.365661967266,86394,-0.26160381508
2024-06-01,di_10,30s,3,0.111370978013,0.600771110005,0.287857911982,86369,-0.176486933969
2024-06-01,di_10,30s,4,0.132505152013,0.619989811749,0.247505036238,86374,-0.114999884224
2024-06-01,di_10,30s,5,0.133861924055,0.688348173344,0.177789902602,86141,-0.0439279785468
2024-06-01,di_10,30s,6,0.181191041148,0.685849875572,0.13295908328,86395,0.0482319578679
2024-06-01,di_10,30s,7,0.207050294727,0.694803766025,0.098145939248,86351,0.108904355479
2024-06-01,di_10,30s,8,0.247355140403,0.652927286617,0.0997175729796,86394,0.147637567424
2024-06-01,di_10,30s,9,0.357485965623,0.559523120551,0.082990913826,86395,0.274495051797
2024-06-01,di_10,30s,10,0.511007708869,0.434254693613,0.0547375975183,86394,0.45627011135
2024-06-01,di_5,30s,1,0.0782336940795,0.423670351293,0.498095954627,86395,-0.419862260547
2024-06-01,di_5,30s,2,0.0976572447161,0.528867745445,0.373475009839,86394,-0.275817765123
2024-06-01,di_5,30s,3,0.115333418217,0.591112705891,0.293553875893,86393,-0.178220457676
2024-06-01,di_5,30s,4,0.127037791775,0.631947017414,0.241015190811,86368,-0.113977399037
2024-06-01,di_5,30s,5,0.13365767565,0.684764813116,0.181577511234,86123,-0.047919835584
2024-06-01,di_5,30s,6,0.183749059552,0.685201689913,0.131049250535,86395,0.0526998090167
2024-06-01,di_5,30s,7,0.207756713877,0.687125800512,0.105117485611,86351,0.102639228266
2024-06-01,di_5,30s,8,0.254357941524,0.649964117879,0.0956779405977,86394,0.158680000926
2024-06-01,di_5,30s,9,0.358874934892,0.560530123271,0.0805949418369,86395,0.278279993055
2024-06-01,di_5,30s,10,0.503784985068,0.442090885941,0.0541241289904,86394,0.449660856078
2024-06-01,microprice_deviation_bps,30s,1,0.0840326407778,0.42816135193,0.487806007292,86395,-0.403773366514
2024-06-01,microprice_deviation_bps,30s,2,0.0941037572054,0.524527166238,0.381369076556,86394,-0.287265319351
2024-06-01,microprice_deviation_bps,30s,3,0.117729445673,0.578843193314,0.303427361013,86393,-0.18569791534
2024-06-01,microprice_deviation_bps,30s,4,0.12261627705,0.643764400755,0.233619322195,86367,-0.111003045145
2024-06-01,microprice_deviation_bps,30s,5,0.137766476244,0.679740838791,0.182492684966,86124,-0.0447262087223
2024-06-01,microprice_deviation_bps,30s,6,0.18371433532,0.684611377973,0.131674286706,86395,0.0520400486139
2024-06-01,microprice_deviation_bps,30s,7,0.202267489664,0.692626605366,0.105105904969,86351,0.097161584695
2024-06-01,microprice_deviation_bps,30s,8,0.25673079149,0.652695789059,0.0905734194504,86394,0.16615737204
2024-06-01,microprice_deviation_bps,30s,9,0.353238034608,0.570276057642,0.0764859077493,86395,0.276752126859
2024-06-01,microprice_deviation_bps,30s,10,0.508252887932,0.430018288307,0.0617288237609,86394,0.446524064171
2024-06-01,ofi_30s,30s,1,0.151678240741,0.437060185185,0.411261574074,86400,-0.259583333333
2024-06-01,ofi_30s,30s,2,0.130442834325,0.485902451446,0.383654714229,86398,-0.253211879905
2024-06-01,ofi_30s,30s,3,0.117789159495,0.620048081948,0.262162758557,86103,-0.144373599062
2024-06-01,ofi_30s,30s,4,0.141869513862,0.651840100053,0.206290386085,86354,-0.0644208722236
2024-06-01,ofi_30s,30s,5,0.143913702705,0.691998749986,0.16408754731,86399,-0.0201738446047
2024-06-01,ofi_30s,30s,6,0.169828354495,0.677160615285,0.15301103022,86399,0.0168173242746
2024-06-01,ofi_30s,30s,7,0.171495040452,0.696535839535,0.131969120013,86399,0.0395259204389
2024-06-01,ofi_30s,30s,8,0.279449231054,0.604826755605,0.115724013341,86352,0.163725217714
2024-06-01,ofi_30s,30s,9,0.346358175442,0.538455306196,0.115186518362,86399,0.231171657079
2024-06-01,ofi_30s,30s,10,0.407574161738,0.481232421672,0.11119341659,86399,0.296380745148
2024-06-01,qi_1,30s,1,0.083627524741,0.428196076162,0.488176399097,86395,-0.404548874356
2024-06-01,qi_1,30s,2,0.0937565108688,0.524943861842,0.381299627289,86394,-0.28754311642
2024-06-01,qi_1,30s,3,0.118285046242,0.578843193314,0.302871760444,86393,-0.184586714201
2024-06-01,qi_1,30s,4,0.122627855547,0.64352125233,0.233850892123,86367,-0.111223036576
2024-06-01,qi_1,30s,5,0.137940643723,0.679589893642,0.182469462635,86124,-0.0445288189123
2024-06-01,qi_1,30s,6,0.183737484808,0.684403032583,0.131859482609,86395,0.0518780021992
2024-06-01,qi_1,30s,7,0.202441199291,0.692232863545,0.105325937163,86351,0.0971152621278
2024-06-01,qi_1,30s,8,0.256985438804,0.652487441257,0.0905271199389,86394,0.166458318865
2024-06-01,qi_1,30s,9,0.353099137682,0.570577000984,0.0763238613346,86395,0.276775276347
2024-06-01,qi_1,30s,10,0.507951941107,0.430469708545,0.0615783503484,86394,0.446373590759
2024-06-01,trade_imbalance_30s,30s,1,0.141173054588,0.549279907085,0.309547038328,86100,-0.16837398374
2024-06-01,trade_imbalance_30s,30s,2,0.144575523577,0.560496428447,0.294928047976,86377,-0.150352524399
2024-06-01,trade_imbalance_30s,30s,3,0.154776789849,0.593984440122,0.251238770029,86376,-0.0964619801797
2024-06-01,trade_imbalance_30s,30s,4,0.179272908251,0.60504172502,0.215685366729,86399,-0.0364124584775
2024-06-01,trade_imbalance_30s,30s,5,0.17730209081,0.604644701197,0.218053207993,86378,-0.0407511171826
2024-06-01,trade_imbalance_30s,30s,6,0.210266740761,0.593706585163,0.196026674076,86376,0.0142400666852
2024-06-01,trade_imbalance_30s,30s,7,0.199180546071,0.639046748226,0.161772705703,86399,0.0374078403685
2024-06-01,trade_imbalance_30s,30s,8,0.26385722057,0.584138705309,0.152004074121,86399,0.111853146448
2024-06-01,trade_imbalance_30s,30s,9,0.287700089121,0.575099248834,0.137200662045,86399,0.150499427077
2024-06-01,trade_imbalance_30s,30s,10,0.302329888077,0.579335408975,0.118334702948,86399,0.183995185129
2024-06-01,di_10,500ms,1,0.000451415012443,0.973262341571,0.0262862434169,86395,-0.0258348284044
2024-06-01,di_10,500ms,2,0.000706059378436,0.98880722264,0.0104867179814,86395,-0.00978065860293
2024-06-01,di_10,500ms,3,0.000914415352918,0.992233256939,0.00685232770794,86394,-0.00593791235502
2024-06-01,di_10,500ms,4,0.00111117541524,0.994085305863,0.00480351872215,86395,-0.0036923433069
2024-06-01,di_10,500ms,5,0.00166687888504,0.995728622857,0.00260449825788,86389,-0.000937619372837
2024-06-01,di_10,500ms,6,0.00208357448779,0.996596828337,0.0013195971756,86390,0.000763977312189
2024-06-01,di_10,500ms,7,0.00320620406274,0.99597198912,0.000821806817524,86395,0.00238439724521
2024-06-01,di_10,500ms,8,0.00528971919346,0.994004213256,0.000706067550987,86394,0.00458365164248
2024-06-01,di_10,500ms,9,0.0102436483593,0.989328086116,0.000428265524625,86395,0.00981538283465
2024-06-01,di_10,500ms,10,0.0281616778943,0.971294302845,0.000544019260597,86394,0.0276176586337
2024-06-01,di_5,500ms,1,0.000439840268534,0.972591006424,0.0269691533075,86395,-0.0265293130389
2024-06-01,di_5,500ms,2,0.000555587707622,0.988575727762,0.0108686845304,86395,-0.0103130968227
2024-06-01,di_5,500ms,3,0.00107646364331,0.9927772762,0.00614626015696,86394,-0.00506979651365
2024-06-01,di_5,500ms,4,0.00101857746397,0.994305225997,0.00467619653915,86395,-0.00365761907518
2024-06-01,di_5,500ms,5,0.00181736100661,0.995763349501,0.00241928949288,86389,-0.000601928486266
2024-06-01,di_5,500ms,6,0.00215302697071,0.99660840375,0.00123856927885,86390,0.000914457691862
2024-06-01,di_5,500ms,7,0.00335667573355,0.995740494242,0.000902830024886,86395,0.00245384570866
2024-06-01,di_5,500ms,8,0.00513924578096,0.994131536912,0.000729217306757,86394,0.0044100284742
2024-06-01,di_5,500ms,9,0.00939869205394,0.990242490885,0.000358817061173,86395,0.00903987499277
2024-06-01,di_5,500ms,10,0.0288793203232,0.970576660416,0.000544019260597,86394,0.0283353010626
2024-06-01,microprice_deviation_bps,500ms,1,0.000752358354071,0.970912668557,0.0283349730887,86395,-0.0275826147346
2024-06-01,microprice_deviation_bps,500ms,2,0.000810232073615,0.989027142774,0.0101626251519,86395,-0.0093523930783
2024-06-01,microprice_deviation_bps,500ms,3,0.000787091696183,0.993193971804,0.00601893650022,86394,-0.00523184480404
2024-06-01,microprice_deviation_bps,500ms,4,0.0011806238787,0.994976561144,0.00384281497772,86395,-0.00266219109902
2024-06-01,microprice_deviation_bps,500ms,5,0.00170160552848,0.99565916957,0.00263922490132,86389,-0.000937619372837
2024-06-01,microprice_deviation_bps,500ms,6,0.00201412200486,0.996851487441,0.00113439055446,86390,0.000879731450399
2024-06-01,microprice_deviation_bps,500ms,7,0.00284738700156,0.996434978876,0.000717634122345,86395,0.00212975287922
2024-06-01,microprice_deviation_bps,500ms,8,0.0047225501771,0.994513507882,0.000763941940413,86394,0.00395860823668
2024-06-01,microprice_deviation_bps,500ms,9,0.00964176167602,0.989976271775,0.00038196654899,86395,0.00925979512703
2024-06-01,microprice_deviation_bps,500ms,10,0.0293770400722,0.969766418964,0.000856540963493,86394,0.0285204991087
2024-06-01,ofi_500ms,500ms,1,0.00280092592593,0.978125,0.0190740740741,86400,-0.0162731481481
2024-06-01,ofi_500ms,500ms,2,0.00357655447011,0.988807352192,0.00761609333765,86396,-0.00403953886754
2024-06-01,ofi_500ms,500ms,3,0.00328707508189,0.991215176102,0.00549774881654,86399,-0.00221067373465
2024-06-01,ofi_500ms,500ms,4,0.00276623572032,0.993518443501,0.00371532077918,86399,-0.000949085058855
2024-06-01,ofi_500ms,500ms,5,0.0034260052316,0.993437348087,0.00313664668164,86398,0.000289358549966
2024-06-01,ofi_500ms,500ms,6,0.00217721108525,0.995217084158,0.00260570475628,86349,-0.000428493671033
2024-06-01,ofi_500ms,500ms,7,0.00383110720156,0.993229009931,0.00293988286766,86398,0.000891224333897
2024-06-01,ofi_500ms,500ms,8,0.00562506510492,0.990844801444,0.00353013345062,86399,0.0020949316543
2024-06-01,ofi_500ms,500ms,9,0.0067477632843,0.989617935393,0.00363430132293,86399,0.00311346196137
2024-06-01,ofi_500ms,500ms,10,0.0195951342029,0.977302978044,0.00310188775333,86399,0.0164932464496
2024-06-01,qi_1,500ms,1,0.000428265524625,0.971549279472,0.0280224550032,86395,-0.0275941894786
2024-06-01,qi_1,500ms,2,0.000891255280977,0.988818797384,0.0102899473349,86395,-0.00939869205394
2024-06-01,qi_1,500ms,3,0.000844966085608,0.993124522536,0.0060305113781,86394,-0.0051855452925
2024-06-01,qi_1,500ms,4,0.00121534811042,0.994883963192,0.00390068869726,86395,-0.00268534058684
2024-06-01,qi_1,500ms,5,0.0018057854588,0.995439234162,0.00275498037945,86389,-0.00094919492065
2024-06-01,qi_1,500ms,6,0.00216460238454,0.99660840375,0.00122699386503,86390,0.000937608519505
2024-06-01,qi_1,500ms,7,0.00304415764801,0.99618033451,0.000775507841889,86395,0.00226864980612
2024-06-01,qi_1,500ms,8,0.00493089797903,0.994258860569,0.000810241451953,86394,0.00412065652707
2024-06-01,qi_1,500ms,9,0.00979223334684,0.989779501129,0.000428265524625,86395,0.00936396782221
2024-06-01,qi_1,500ms,10,0.0287172720328,0.970669259439,0.000613468527907,86394,0.0281038035049
2024-06-01,trade_imbalance_500ms,500ms,1,0.00489584017875,0.984228165867,0.0108759939541,60868,-0.00598015377538
2024-06-01,trade_imbalance_500ms,500ms,2,0.0024643895707,0.991308919447,0.00622669098198,60867,-0.00376230141127
2024-06-01,trade_imbalance_500ms,500ms,3,0.00249724809831,0.991588216932,0.00591453496969,60867,-0.00341728687138
2024-06-01,trade_imbalance_500ms,500ms,4,0.00302323288752,0.981022641385,0.0159541257271,60862,-0.0129308928395
2024-06-01,trade_imbalance_500ms,500ms,5,0.00423875006161,0.987168744969,0.00859250496985,60867,-0.00435375490824
2024-06-01,trade_imbalance_500ms,500ms,6,0.00542156798318,0.990339751594,0.00423868042321,60868,0.00118288755997
2024-06-01,trade_imbalance_500ms,500ms,7,0.0201258481607,0.975569684722,0.00430446711683,60867,0.0158213810439
2024-06-01,trade_imbalance_500ms,500ms,8,0.00760674914157,0.989797427177,0.00259582368114,60867,0.00501092546043
2024-06-01,trade_imbalance_500ms,500ms,9,0.00619383245437,0.990783183006,0.00302298454006,60867,0.0031708479143
2024-06-01,trade_imbalance_500ms,500ms,10,0.00645670067524,0.991243202392,0.00230009693266,60867,0.00415660374259
2024-06-01,di_10,5s,1,0.00722264019909,0.811597893397,0.181179466404,86395,-0.173956826205
2024-06-01,di_10,5s,2,0.0106834886278,0.885352161583,0.103964349789,86395,-0.0932808611609
2024-06-01,di_10,5s,3,0.0195499687478,0.907632474477,0.0728175567748,86394,-0.0532675880269
2024-06-01,di_10,5s,4,0.0167370796921,0.931616412987,0.051646507321,86395,-0.0349094276289
2024-06-01,di_10,5s,5,0.0248424905031,0.941177151858,0.0339803576392,86344,-0.00913786713611
2024-06-01,di_10,5s,6,0.0284188949752,0.95005269192,0.0215284131047,86351,0.00689048187051
2024-06-01,di_10,5s,7,0.0375021702645,0.948399791655,0.0140980380809,86395,0.0234041321836
2024-06-01,di_10,5s,8,0.0568442252934,0.933247679237,0.00990809546959,86394,0.0469361298238
2024-06-01,di_10,5s,9,0.0993113027374,0.893060941027,0.00762775623589,86395,0.0916835465015
2024-06-01,di_10,5s,10,0.184191031785,0.809477510012,0.00633145820312,86394,0.177859573581
2024-06-01,di_5,5s,1,0.00730366340645,0.808657908444,0.18403842815,86395,-0.176734764743
2024-06-01,di_5,5s,2,0.0111464783842,0.883523352046,0.10533016957,86395,-0.0941836911858
2024-06-01,di_5,5s,3,0.0189480750978,0.910422020048,0.0706299048545,86394,-0.0516818297567
2024-06-01,di_5,5s,4,0.0169338503386,0.931350193877,0.0517159557845,86395,-0.0347821054459
2024-06-01,di_5,5s,5,0.0246687667933,0.941698322987,0.0336329102196,86344,-0.00896414342629
2024-06-01,di_5,5s,6,0.0278977660942,0.952357239638,0.0197449942676,86351,0.00815277182661
2024-06-01,di_5,5s,7,0.0388795647896,0.946073268129,0.0150471670814,86395,0.0238323977082
2024-06-01,di_5,5s,8,0.0563465055444,0.934289418247,0.009364076209,86394,0.0469824293354
2024-06-01,di_5,5s,9,0.0978991839806,0.894519358759,0.00758145726026,86395,0.0903177267203
2024-06-01,di_5,5s,10,0.185279070306,0.80872514295,0.00599578674445,86394,0.179283283561
2024-06-01,microprice_deviation_bps,5s,1,0.00833381561433,0.808692632676,0.18297355171,86395,-0.174639736096
2024-06-01,microprice_deviation_bps,5s,2,0.0109728572255,0.881081081081,0.107946061693,86395,-0.0969732044679
2024-06-01,microprice_deviation_bps,5s,3,0.017917910966,0.906764358636,0.0753177303979,86394,-0.0573998194319
2024-06-01,microprice_deviation_bps,5s,4,0.018149198449,0.936327333758,0.0455234677933,86395,-0.0273742693443
2024-06-01,microprice_deviation_bps,5s,5,0.02461085889,0.940435930696,0.0349532104142,86344,-0.0103423515241
2024-06-01,microprice_deviation_bps,5s,6,0.0281872821392,0.953457400609,0.0183553172517,86351,0.00983196488749
2024-06-01,microprice_deviation_bps,5s,7,0.0378378378378,0.94770530702,0.0144568551421,86395,0.0233809826958
2024-06-01,microprice_deviation_bps,5s,8,0.0542283028914,0.936523369678,0.00924832743015,86394,0.0449799754613
2024-06-01,microprice_deviation_bps,5s,9,0.0993923259448,0.893257711673,0.00734996238208,86395,0.0920423635627
2024-06-01,microprice_deviation_bps,5s,10,0.185672616154,0.807370882237,0.00695650160891,86394,0.178716114545
2024-06-01,ofi_5s,5s,1,0.0201388888889,0.805914351852,0.173946759259,86400,-0.15380787037
2024-06-01,ofi_5s,5s,2,0.0250928830195,0.905427146148,0.069479970833,86399,-0.0443870878135
2024-06-01,ofi_5s,5s,3,0.0250350119793,0.917880993993,0.0570839940277,86399,-0.0320489820484
2024-06-01,ofi_5s,5s,4,0.0259493744141,0.926677392099,0.0473732334865,86399,-0.0214238590724
2024-06-01,ofi_5s,5s,5,0.0242248174169,0.939073368905,0.0367018136784,86399,-0.0124769962615
2024-06-01,ofi_5s,5s,6,0.0346573073404,0.937600630133,0.0277420625268,86331,0.00691524481357
2024-06-01,ofi_5s,5s,7,0.0420395734679,0.93054381679,0.0274166097417,86371,0.0146229637263
2024-06-01,ofi_5s,5s,8,0.0564523599981,0.917585344388,0.0259622956135,86356,0.0304900643846
2024-06-01,ofi_5s,5s,9,0.0710887857498,0.909026724846,0.0198844894038,86399,0.051204296346
2024-06-01,ofi_5s,5s,10,0.160638433315,0.821884512552,0.0174770541326,86399,0.143161379183
2024-06-01,qi_1,5s,1,0.00811389548006,0.808889403322,0.182996701198,86395,-0.174882805718
2024-06-01,qi_1,5s,2,0.0108455350425,0.881474622374,0.107679842583,86395,-0.0968343075409
2024-06-01,qi_1,5s,3,0.018022084867,0.906648609857,0.0753293052758,86394,-0.0573072204088
2024-06-01,qi_1,5s,4,0.0182533711442,0.936130563111,0.0456160657445,86395,-0.0273626946004
2024-06-01,qi_1,5s,5,0.0247150931159,0.940204299083,0.0350806078014,86344,-0.0103655146854
2024-06-01,qi_1,5s,6,0.0283262498408,0.953214207131,0.0184595430279,86351,0.00986670681289
2024-06-01,qi_1,5s,7,0.0379767347647,0.947427513166,0.014595752069,86395,0.0233809826958
2024-06-01,qi_1,5s,8,0.0544829502049,0.936233997731,0.0092830520638,86394,0.0451998981411
2024-06-01,qi_1,5s,9,0.0992534290179,0.893269286417,0.00747728456508,86395,0.0917761444528
2024-06-01,qi_1,5s,10,0.185313794939,0.8081232493,0.00656295576082,86394,0.178750839179
2024-06-01,trade_imbalance_5s,5s,1,0.0256315265461,0.868230336428,0.106138137026,86378,-0.0805066104795
2024-06-01,trade_imbalance_5s,5s,2,0.02376210107,0.89040715179,0.0858307471397,86356,-0.0620686460698
2024-06-01,trade_imbalance_5s,5s,3,0.0278893686977,0.903504405108,0.0686062261945,86377,-0.0407168574968
2024-06-01,trade_imbalance_5s,5s,4,0.0339179255658,0.91360768652,0.0524743879146,86385,-0.0185564623488
2024-06-01,trade_imbalance_5s,5s,5,0.0359809675963,0.918128248764,0.0458907836395,86379,-0.00990981604325
2024-06-01,trade_imbalance_5s,5s,6,0.0414273805113,0.919009355317,0.0395632641719,86368,0.00186411633938
2024-06-01,trade_imbalance_5s,5s,7,0.0472243125904,0.91881910275,0.0339565846599,86375,0.0132677279305
2024-06-01,trade_imbalance_5s,5s,8,0.0629262136597,0.9109075963,0.0261661900406,86371,0.036760023619
2024-06-01,trade_imbalance_5s,5s,9,0.0779829792161,0.898280553465,0.0237364673189,86365,0.0542465118972
2024-06-01,trade_imbalance_5s,5s,10,0.10862745552,0.870582379293,0.0207901651869,86387,0.087837290333
2024-07-01,di_10,100ms,1,0.000162040787981,0.964513067432,0.0353248917799,86398,-0.0351628509919
2024-07-01,di_10,100ms,2,0.000196763813977,0.986550614598,0.0132526215885,86398,-0.0130558577745
2024-07-01,di_10,100ms,3,0.00034723025996,0.993275307299,0.00637746244126,86398,-0.0060302321813
2024-07-01,di_10,100ms,4,0.000405101969953,0.996909650686,0.00268524734369,86398,-0.00228014537374
2024-07-01,di_10,100ms,5,0.000891224333897,0.997708280284,0.00140049538184,86398,-0.000509271047941
2024-07-01,di_10,100ms,6,0.00163198222181,0.997442070418,0.000925947359893,86398,0.000706034861918
2024-07-01,di_10,100ms,7,0.00246533484571,0.997013819764,0.00052084538994,86398,0.00194448945577
2024-07-01,di_10,100ms,8,0.00591448876131,0.993668834927,0.000416676311952,86398,0.00549781244936
2024-07-01,di_10,100ms,9,0.0113544295007,0.988448806685,0.000196763813977,86398,0.0111576656867
2024-07-01,di_10,100ms,10,0.0379990045951,0.961804229314,0.000196766091415,86397,0.0378022385037
2024-07-01,di_5,100ms,1,0.000150466445983,0.962904233894,0.0369452996597,86398,-0.0367948332137
2024-07-01,di_5,100ms,2,0.000196763813977,0.988066853399,0.0117363827866,86398,-0.0115396189727
2024-07-01,di_5,100ms,3,0.000312507233964,0.993414199403,0.00627329336327,86398,-0.00596078612931
2024-07-01,di_5,100ms,4,0.000486122363944,0.99681705595,0.00269682168569,86398,-0.00221069932174
2024-07-01,di_5,100ms,5,0.000821778281905,0.99774300331,0.00143521840783,86398,-0.000613440125929
2024-07-01,di_5,100ms,6,0.00153938748582,0.997650408574,0.000810203939906,86398,0.000729183545915
2024-07-01,di_5,100ms,7,0.00251163221371,0.996921225028,0.000567142757934,86398,0.00194448945577
2024-07-01,di_5,100ms,8,0.00532419731938,0.994293849395,0.000381953285956,86398,0.00494224403343
2024-07-01,di_5,100ms,9,0.0109493275307,0.988807611287,0.000243061181972,86398,0.0107062663488
2024-07-01,di_5,100ms,10,0.0390754308599,0.960716228573,0.000208340567381,86397,0.0388670902925
2024-07-01,microprice_deviation_bps,100ms,1,0.000902798675895,0.960311581287,0.0387856200375,86398,-0.0378828213616
2024-07-01,microprice_deviation_bps,100ms,2,0.000115743419987,0.989062246811,0.0108220097687,86398,-0.0107062663488
2024-07-01,microprice_deviation_bps,100ms,3,0.000324081575962,0.994259126369,0.00541679205537,86398,-0.00509271047941
2024-07-01,microprice_deviation_bps,100ms,4,0.000300932891965,0.997361050024,0.00233801708373,86398,-0.00203708419176
2024-07-01,microprice_deviation_bps,100ms,5,0.000810203939906,0.997881895414,0.00130790064585,86398,-0.000497696705942
2024-07-01,microprice_deviation_bps,100ms,6,0.00144679274983,0.997881895414,0.000671311835922,86398,0.00077548091391
2024-07-01,microprice_deviation_bps,100ms,7,0.00207180721776,0.997268455288,0.000659737493923,86398,0.00141206972384
2024-07-01,microprice_deviation_bps,100ms,8,0.00484964929744,0.994872566495,0.000277784207968,86398,0.00457186508947
2024-07-01,microprice_deviation_bps,100ms,9,0.00997708280284,0.989791430357,0.000231486839973,86398,0.00974559596287
2024-07-01,microprice_deviation_bps,100ms,10,0.0405685382594,0.958644397375,0.000787064365661,86397,0.0397814738938
