date,year,feature,horizon,stride,full_grid_spearman_ic,nonoverlap_spearman_ic,spearman_difference,full_grid_pearson_ic,nonoverlap_pearson_ic,nonoverlap_candidate_rows,nonoverlap_valid_feature_rows,nonoverlap_valid_label_rows,nonoverlap_valid_paired_rows,nonoverlap_paired_coverage
2024-01-01,2024,di_10,100ms,1,0.249128634038,0.249128634038,0,0.150729341835,0.150729341835,863986,863986,863985,863985,0.999998842574
2024-01-01,2024,di_5,100ms,1,0.251843297608,0.251843297608,0,0.149268973106,0.149268973106,863986,863986,863985,863985,0.999998842574
2024-01-01,2024,microprice_deviation_bps,100ms,1,0.252653904616,0.252653904616,0,0.106207474401,0.106207474401,863986,863986,863985,863985,0.999998842574
2024-01-01,2024,ofi_100ms,100ms,1,0.199797191693,0.199797191693,0,0.198508743377,0.198508743377,863986,863986,863985,863985,0.999998842574
2024-01-01,2024,qi_1,100ms,1,0.252599270452,0.252599270452,0,0.142546263178,0.142546263178,863986,863986,863985,863985,0.999998842574
2024-01-01,2024,trade_imbalance_100ms,100ms,1,0.214702785358,0.214702785358,0,0.170911321871,0.170911321871,863986,283046,863985,283045,0.327603688023
2024-01-01,2024,di_10,1s,10,0.421533929732,0.420444969466,-0.0010889602667,0.2653591033,0.263027925659,86399,86399,86398,86398,0.999988425792
2024-01-01,2024,di_5,1s,10,0.425997616879,0.425190281449,-0.000807335430158,0.265007537684,0.262795513968,86399,86399,86398,86398,0.999988425792
2024-01-01,2024,microprice_deviation_bps,1s,10,0.426904025446,0.426109275955,-0.000794749491423,0.0699822316201,0.0586560216611,86399,86399,86398,86398,0.999988425792
2024-01-01,2024,ofi_1s,1s,10,0.317120471463,0.313925389444,-0.00319508201904,0.214193017673,0.210704974261,86399,86399,86398,86398,0.999988425792
2024-01-01,2024,qi_1,1s,10,0.428730663838,0.427678754973,-0.00105190886465,0.259007774558,0.255240009892,86399,86399,86398,86398,0.999988425792
2024-01-01,2024,trade_imbalance_1s,1s,10,0.160065136109,0.161192230635,0.00112709452609,0.122587453064,0.12116986458,86399,81995,86398,81994,0.949015613607
2024-01-01,2024,di_10,30s,300,0.248408061202,0.275490323598,0.0270822623959,0.195310011026,0.211538479149,2880,2880,2879,2879,0.999652777778
2024-01-01,2024,di_5,30s,300,0.250908146168,0.279008314319,0.0281001681508,0.197431236539,0.215410782082,2880,2880,2879,2879,0.999652777778
2024-01-01,2024,microprice_deviation_bps,30s,300,0.25023464159,0.276987655584,0.0267530139941,0.0221989822544,0.080293049583,2880,2880,2879,2879,0.999652777778
2024-01-01,2024,ofi_30s,30s,300,0.121733117101,0.129951983637,0.00821886653657,0.0907175576434,0.0879633675972,2880,2880,2879,2879,0.999652777778
2024-01-01,2024,qi_1,30s,300,0.250150794966,0.274492417214,0.0243416222475,0.195843651936,0.211406351455,2880,2880,2879,2879,0.999652777778
2024-01-01,2024,trade_imbalance_30s,30s,300,0.102696675004,0.108967853283,0.00627117827855,0.0797520766302,0.0841703630023,2880,2880,2879,2879,0.999652777778
2024-01-01,2024,di_10,500ms,5,0.365049596878,0.364767124007,-0.000282472871118,0.228766181583,0.22968597435,172798,172798,172797,172797,0.999994212896
2024-01-01,2024,di_5,500ms,5,0.369182188443,0.368641346011,-0.000540842431674,0.22785770702,0.228698831444,172798,172798,172797,172797,0.999994212896
2024-01-01,2024,microprice_deviation_bps,500ms,5,0.37058406826,0.37032372142,-0.000260346839417,0.0888481364199,0.0819372382438,172798,172798,172797,172797,0.999994212896
2024-01-01,2024,ofi_500ms,500ms,5,0.265987089594,0.265664405064,-0.000322684530739,0.194150543097,0.193296565872,172798,172798,172797,172797,0.999994212896
2024-01-01,2024,qi_1,500ms,5,0.372058299926,0.371345068755,-0.000713231171945,0.221304009189,0.221698007161,172798,172798,172797,172797,0.999994212896
2024-01-01,2024,trade_imbalance_500ms,500ms,5,0.137716754904,0.138981575507,0.00126482060243,0.114287431636,0.114363986071,172798,138994,172797,138993,0.804366948692
2024-01-01,2024,di_10,5s,50,0.452715282521,0.447850869481,-0.00486441304086,0.300910373079,0.299513682436,17280,17280,17279,17279,0.99994212963
2024-01-01,2024,di_5,5s,50,0.45561152172,0.45098691726,-0.00462460445987,0.300828648906,0.299440766976,17280,17280,17279,17279,0.99994212963
2024-01-01,2024,microprice_deviation_bps,5s,50,0.455866917713,0.451325677966,-0.00454123974734,0.0385215955116,0.0350836595797,17280,17280,17279,17279,0.99994212963
2024-01-01,2024,ofi_5s,5s,50,0.332750271119,0.327841507848,-0.00490876327121,0.18956216439,0.183150882655,17280,17280,17279,17279,0.99994212963
2024-01-01,2024,qi_1,5s,50,0.45652140643,0.451552853264,-0.0049685531652,0.29695779488,0.293571222845,17280,17280,17279,17279,0.99994212963
2024-01-01,2024,trade_imbalance_5s,5s,50,0.229913083734,0.227314121811,-0.0025989619234,0.152098601381,0.150844515205,17280,17279,17279,17278,0.999884259259
2024-02-01,2024,di_10,100ms,1,0.281374816498,0.281374816498,0,0.181684764108,0.181684764108,863980,863980,863979,863979,0.999998842566
2024-02-01,2024,di_5,100ms,1,0.284346968888,0.284346968888,0,0.180729608525,0.180729608525,863980,863980,863979,863979,0.999998842566
2024-02-01,2024,microprice_deviation_bps,100ms,1,0.285748872933,0.285748872933,0,0.0895237973064,0.0895237973064,863980,863980,863979,863979,0.999998842566
2024-02-01,2024,ofi_100ms,100ms,1,0.236736863187,0.236736863187,0,0.211214593305,0.211214593305,863980,863980,863979,863979,0.999998842566
2024-02-01,2024,qi_1,100ms,1,0.283858839683,0.283858839683,0,0.173514805865,0.173514805865,863980,863980,863979,863979,0.999998842566
2024-02-01,2024,trade_imbalance_100ms,100ms,1,0.257413634316,0.257413634316,0,0.214518204857,0.214518204857,863980,278686,863979,278686,0.322560707424
2024-02-01,2024,di_10,1s,10,0.432702874621,0.434717987502,0.00201511288127,0.279960252926,0.2812579255,86398,86398,86397,86397,0.999988425658
2024-02-01,2024,di_5,1s,10,0.437623232719,0.439573437073,0.00195020435428,0.28073783054,0.282080789361,86398,86398,86397,86397,0.999988425658
2024-02-01,2024,microprice_deviation_bps,1s,10,0.438118617171,0.439647991659,0.00152937448786,0.0608350295126,0.0457207711515,86398,86398,86397,86397,0.999988425658
2024-02-01,2024,ofi_1s,1s,10,0.342260057742,0.344375015729,0.00211495798659,0.23519530608,0.234575413337,86398,86398,86397,86397,0.999988425658
2024-02-01,2024,qi_1,1s,10,0.438329183756,0.439947134736,0.00161795097933,0.275242640333,0.276357096708,86398,86398,86397,86397,0.999988425658
2024-02-01,2024,trade_imbalance_1s,1s,10,0.188115928469,0.186822649343,-0.00129327912682,0.14263188147,0.139205260787,86398,82512,86397,82511,0.955010532651
2024-02-01,2024,di_10,30s,300,0.185204127114,0.163655136899,-0.0215489902147,0.151961117966,0.12256944801,2880,2880,2879,2879,0.999652777778
2024-02-01,2024,di_5,30s,300,0.18721499999,0.1659723033,-0.0212426966894,0.153653712629,0.124821021606,2880,2880,2879,2879,0.999652777778
2024-02-01,2024,microprice_deviation_bps,30s,300,0.187343600701,0.170843415235,-0.0165001854662,0.0168227822719,0.0159011301308,2880,2880,2879,2879,0.999652777778
2024-02-01,2024,ofi_30s,30s,300,0.0464357612743,0.0551614138573,0.00872565258305,0.0264809869711,0.0349841443685,2880,2880,2879,2879,0.999652777778
2024-02-01,2024,qi_1,30s,300,0.187665335997,0.169498365248,-0.0181669707488,0.153510297287,0.128650865959,2880,2880,2879,2879,0.999652777778
2024-02-01,2024,trade_imbalance_30s,30s,300,0.0309911702115,0.0432510036293,0.0122598334178,0.0209908422466,0.0301279906599,2880,2880,2879,2879,0.999652777778
2024-02-01,2024,di_10,500ms,5,0.390666144205,0.391969178917,0.0013030347121,0.250962700764,0.253195411315,172796,172796,172795,172795,0.999994212829
2024-02-01,2024,di_5,500ms,5,0.395390911858,0.396822642496,0.00143173063792,0.251240167991,0.253857937209,172796,172796,172795,172795,0.999994212829
2024-02-01,2024,microprice_deviation_bps,500ms,5,0.396174882109,0.397653359501,0.00147847739278,0.0819790918641,0.077149161375,172796,172796,172795,172795,0.999994212829
2024-02-01,2024,ofi_500ms,500ms,5,0.302325370541,0.303988364996,0.00166299445573,0.213838768964,0.215283841207,172796,172796,172795,172795,0.999994212829
2024-02-01,2024,qi_1,500ms,5,0.395887521667,0.397215875924,0.00132835425758,0.2449552864,0.247179711647,172796,172796,172795,172795,0.999994212829
2024-02-01,2024,trade_imbalance_500ms,500ms,5,0.165259872524,0.168106161711,0.00284628918686,0.14051251798,0.144244697892,172796,139768,172795,139767,0.808855529063
2024-02-01,2024,di_10,5s,50,0.40510877673,0.404048292774,-0.0010604839558,0.27753582551,0.281177773562,17280,17280,17279,17279,0.99994212963
2024-02-01,2024,di_5,5s,50,0.408790813052,0.408132575439,-0.000658237613277,0.279203434446,0.283042485529,17280,17280,17279,17279,0.99994212963
2024-02-01,2024,microprice_deviation_bps,5s,50,0.409469346192,0.409524197039,5.48508473704e-05,0.0347839894677,0.0252029454327,17280,17280,17279,17279,0.99994212963
2024-02-01,2024,ofi_5s,5s,50,0.279308758722,0.273335017691,-0.00597374103049,0.17598332538,0.177849619785,17280,17280,17279,17279,0.99994212963
2024-02-01,2024,qi_1,5s,50,0.409933002366,0.410340225154,0.000407222788152,0.276650222857,0.279635125925,17280,17280,17279,17279,0.99994212963
2024-02-01,2024,trade_imbalance_5s,5s,50,0.182983017465,0.188143708163,0.00516069069804,0.116542668465,0.123621559051,17280,17280,17279,17279,0.99994212963
2024-03-01,2024,di_10,100ms,1,0.314352390468,0.314352390468,0,0.205889343138,0.205889343138,863986,863936,863933,863933,0.999938656413
2024-03-01,2024,di_5,100ms,1,0.3232046603,0.3232046603,0,0.209633329997,0.209633329997,863986,863936,863933,863933,0.999938656413
2024-03-01,2024,microprice_deviation_bps,100ms,1,0.331348894586,0.331348894586,0,0.10597120347,0.10597120347,863986,863936,863933,863933,0.999938656413
2024-03-01,2024,ofi_100ms,100ms,1,0.274352205805,0.274352205805,0,0.247482601211,0.247482601211,863986,863986,863933,863933,0.999938656413
2024-03-01,2024,qi_1,100ms,1,0.329370510789,0.329370510789,0,0.207164583651,0.207164583651,863986,863936,863933,863933,0.999938656413
2024-03-01,2024,trade_imbalance_100ms,100ms,1,0.242528160928,0.242528160928,0,0.211141814217,0.211141814217,863986,390424,863933,390380,0.451836025121
2024-03-01,2024,di_10,1s,10,0.438892501449,0.433858101297,-0.00503440015176,0.298630843419,0.29711970906,86399,86394,86391,86391,0.999907406336
2024-03-01,2024,di_5,1s,10,0.449948440189,0.444984503969,-0.00496393621996,0.304146704547,0.302702861735,86399,86394,86391,86391,0.999907406336
2024-03-01,2024,microprice_deviation_bps,1s,10,0.454649149514,0.450601373568,-0.00404777594652,0.0472929311731,0.0424122104284,86399,86394,86391,86391,0.999907406336
2024-03-01,2024,ofi_1s,1s,10,0.358396170327,0.352232153896,-0.00616401643075,0.227253639216,0.223102807488,86399,86399,86391,86391,0.999907406336
2024-03-01,2024,qi_1,1s,10,0.454687445949,0.45021130227,-0.00447614367901,0.302919063849,0.302635827212,86399,86394,86391,86391,0.999907406336
2024-03-01,2024,trade_imbalance_1s,1s,10,0.201838310882,0.195192053469,-0.00664625741336,0.1477472682,0.146266289057,86399,85479,86391,85471,0.989259134944
2024-03-01,2024,di_10,30s,300,0.161342750534,0.155043061677,-0.00629968885734,0.141640198267,0.14550776195,2880,2880,2879,2879,0.999652777778
2024-03-01,2024,di_5,30s,300,0.161283228573,0.157939411478,-0.00334381709445,0.141594586905,0.14607445756,2880,2880,2879,2879,0.999652777778
2024-03-01,2024,microprice_deviation_bps,30s,300,0.160113089748,0.157106372225,-0.00300671752349,0.0132750340365,0.0387999921131,2880,2880,2879,2879,0.999652777778
2024-03-01,2024,ofi_30s,30s,300,0.1055447435,0.103879745709,-0.00166499779087,0.0901185396588,0.0890313216061,2880,2880,2879,2879,0.999652777778
2024-03-01,2024,qi_1,30s,300,0.160304784662,0.157965600121,-0.00233918454195,0.140680270773,0.148365246363,2880,2880,2879,2879,0.999652777778
2024-03-01,2024,trade_imbalance_30s,30s,300,0.0613488338515,0.06223290281,0.000884068958535,0.053261816429,0.0570737184234,2880,2880,2879,2879,0.999652777778
2024-03-01,2024,di_10,500ms,5,0.414834882391,0.412786212098,-0.00204867029369,0.273106413342,0.271449349811,172798,172789,172786,172786,0.999930554752
2024-03-01,2024,di_5,500ms,5,0.425913129423,0.423782101287,-0.00213102813602,0.278462036244,0.277001907649,172798,172789,172786,172786,0.999930554752
2024-03-01,2024,microprice_deviation_bps,500ms,5,0.432329550237,0.430563189865,-0.00176636037268,0.0699276593815,0.0537974513142,172798,172789,172786,172786,0.999930554752
2024-03-01,2024,ofi_500ms,500ms,5,0.336633365663,0.333717570445,-0.00291579521786,0.217197047781,0.213354945112,172798,172798,172786,172786,0.999930554752
2024-03-01,2024,qi_1,500ms,5,0.431814539836,0.429918909694,-0.00189563014158,0.276906502194,0.275938954491,172798,172789,172786,172786,0.999930554752
2024-03-01,2024,trade_imbalance_500ms,500ms,5,0.173405402272,0.170457092032,-0.00294831024083,0.140693160814,0.138102590507,172798,158528,172786,158516,0.917348580423
2024-03-01,2024,di_10,5s,50,0.338112019047,0.342070563909,0.00395854486164,0.265668645357,0.273077185697,17280,17279,17277,17277,0.999826388889
2024-03-01,2024,di_5,5s,50,0.345341273912,0.350058052584,0.00471677867174,0.269882593612,0.277357459885,17280,17279,17277,17277,0.999826388889
2024-03-01,2024,microprice_deviation_bps,5s,50,0.346646185497,0.353608365563,0.00696218006532,0.0195497903976,0.0253793746502,17280,17279,17277,17277,0.999826388889
2024-03-01,2024,ofi_5s,5s,50,0.208869453921,0.202188376294,-0.00668107762669,0.141423199296,0.141299790508,17280,17280,17277,17277,0.999826388889
2024-03-01,2024,qi_1,5s,50,0.347125219637,0.353752943345,0.00662772370765,0.269983471744,0.279732488303,17280,17279,17277,17277,0.999826388889
2024-03-01,2024,trade_imbalance_5s,5s,50,0.153214693912,0.148508898975,-0.00470579493736,0.11668544661,0.117877683257,17280,17280,17277,17277,0.999826388889
2024-04-01,2024,di_10,100ms,1,0.29040558372,0.29040558372,0,0.189966850223,0.189966850223,863952,863939,863936,863936,0.999981480453
2024-04-01,2024,di_5,100ms,1,0.298090049049,0.298090049049,0,0.193157349304,0.193157349304,863952,863939,863936,863936,0.999981480453
2024-04-01,2024,microprice_deviation_bps,100ms,1,0.299576519315,0.299576519315,0,0.0920148879356,0.0920148879356,863952,863939,863936,863936,0.999981480453
2024-04-01,2024,ofi_100ms,100ms,1,0.258346310434,0.258346310434,0,0.197954943469,0.197954943469,863952,863952,863936,863936,0.999981480453
2024-04-01,2024,qi_1,100ms,1,0.294969809591,0.294969809591,0,0.186195721908,0.186195721908,863952,863939,863936,863936,0.999981480453
2024-04-01,2024,trade_imbalance_100ms,100ms,1,0.232199748598,0.232199748598,0,0.206399093099,0.206399093099,863952,360750,863936,360742,0.417548660111
2024-04-01,2024,di_10,1s,10,0.43822969919,0.43833744673,0.000107747540331,0.282465433793,0.282379250554,86396,86394,86391,86391,0.99994212695
2024-04-01,2024,di_5,1s,10,0.447258334021,0.44795782656,0.000699492538255,0.286896501572,0.28789983962,86396,86394,86391,86391,0.99994212695
2024-04-01,2024,microprice_deviation_bps,1s,10,0.448005878659,0.449251892928,0.00124601426879,0.0520283029572,0.0676053994319,86396,86394,86391,86391,0.99994212695
2024-04-01,2024,ofi_1s,1s,10,0.356723658489,0.354106994696,-0.00261666379365,0.236720024758,0.235690183174,86396,86396,86391,86391,0.99994212695
2024-04-01,2024,qi_1,1s,10,0.448297921437,0.449573020778,0.0012750993407,0.282636773954,0.285231401722,86396,86394,86391,86391,0.99994212695
2024-04-01,2024,trade_imbalance_1s,1s,10,0.219257608215,0.218211144073,-0.00104646414256,0.162499414684,0.161475184895,86396,84524,86391,84520,0.978286031761
2024-04-01,2024,di_10,30s,300,0.216022841481,0.225196744532,0.00917390305099,0.167231727773,0.177775102459,2880,2880,2879,2879,0.999652777778
2024-04-01,2024,di_5,30s,300,0.218240217877,0.226442909239,0.00820269136277,0.168892643519,0.17741555987,2880,2880,2879,2879,0.999652777778
2024-04-01,2024,microprice_deviation_bps,30s,300,0.216365163698,0.224725335701,0.0083601720033,0.0109502450331,0.0155927524522,2880,2880,2879,2879,0.999652777778
2024-04-01,2024,ofi_30s,30s,300,0.0970175548466,0.0922243369709,-0.00479321787568,0.0701084494651,0.065297079719,2880,2880,2879,2879,0.999652777778
2024-04-01,2024,qi_1,30s,300,0.218495248417,0.228881765434,0.0103865170165,0.168111575998,0.1761683229,2880,2880,2879,2879,0.999652777778
2024-04-01,2024,trade_imbalance_30s,30s,300,0.0743805252935,0.0610796243119,-0.0133009009815,0.0558046647333,0.051711280022,2880,2880,2879,2879,0.999652777778
2024-04-01,2024,di_10,500ms,5,0.402142473498,0.401799679596,-0.000342793901813,0.262213321166,0.26329685782,172791,172788,172785,172785,0.999965275969
2024-04-01,2024,di_5,500ms,5,0.411920835459,0.411574885132,-0.000345950327138,0.266418346483,0.267978526031,172791,172788,172785,172785,0.999965275969
2024-04-01,2024,microprice_deviation_bps,500ms,5,0.413762289057,0.4135625713,-0.000199717756314,0.0653326114551,0.0601624602067,172791,172788,172785,172785,0.999965275969
2024-04-01,2024,ofi_500ms,500ms,5,0.331793587181,0.328408141532,-0.00338544564924,0.234135170848,0.235702608524,172791,172791,172785,172785,0.999965275969
2024-04-01,2024,qi_1,500ms,5,0.412258699664,0.412280253475,2.15538111447e-05,0.26086085654,0.263050799266,172791,172788,172785,172785,0.999965275969
2024-04-01,2024,trade_imbalance_500ms,500ms,5,0.185833212308,0.183813845711,-0.00201936659625,0.159961168005,0.160032561236,172791,152593,172785,152589,0.883084188413
2024-04-01,2024,di_10,5s,50,0.395259073035,0.401485774316,0.00622670128058,0.260226495887,0.269675040338,17280,17280,17279,17279,0.99994212963
2024-04-01,2024,di_5,5s,50,0.399886548138,0.406745822828,0.00685927469041,0.262825338325,0.272459689337,17280,17280,17279,17279,0.99994212963
2024-04-01,2024,microprice_deviation_bps,5s,50,0.397232097899,0.405690257647,0.00845815974849,0.0278913432089,0.0489246235233,17280,17280,17279,17279,0.99994212963
2024-04-01,2024,ofi_5s,5s,50,0.268320931182,0.272921771138,0.0046008399556,0.152789117006,0.157410491822,17280,17280,17279,17279,0.99994212963
2024-04-01,2024,qi_1,5s,50,0.399772426419,0.40813018512,0.0083577587013,0.260568054375,0.273530372608,17280,17280,17279,17279,0.99994212963
2024-04-01,2024,trade_imbalance_5s,5s,50,0.203675260071,0.205146321217,0.00147106114615,0.125323089013,0.128922366022,17280,17280,17279,17279,0.99994212963
2024-05-01,2024,di_10,100ms,1,0.336970604128,0.336970604128,0,0.192711971546,0.192711971546,863986,863986,863985,863985,0.999998842574
2024-05-01,2024,di_5,100ms,1,0.350476174926,0.350476174926,0,0.19983196081,0.19983196081,863986,863986,863985,863985,0.999998842574
2024-05-01,2024,microprice_deviation_bps,100ms,1,0.363718132708,0.363718132708,0,0.0501500904149,0.0501500904149,863986,863986,863985,863985,0.999998842574
2024-05-01,2024,ofi_100ms,100ms,1,0.32104261077,0.32104261077,0,0.192738659065,0.192738659065,863986,863986,863985,863985,0.999998842574
2024-05-01,2024,qi_1,100ms,1,0.361192036693,0.361192036693,0,0.203196588056,0.203196588056,863986,863986,863985,863985,0.999998842574
2024-05-01,2024,trade_imbalance_100ms,100ms,1,0.290029785029,0.290029785029,0,0.239661597283,0.239661597283,863986,406607,863985,406606,0.470616422025
2024-05-01,2024,di_10,1s,10,0.37475101685,0.371615518093,-0.00313549875666,0.231557664519,0.231162947295,86399,86399,86398,86398,0.999988425792
2024-05-01,2024,di_5,1s,10,0.384216097199,0.380816698116,-0.00339939908292,0.237212323897,0.236313162865,86399,86399,86398,86398,0.999988425792
2024-05-01,2024,microprice_deviation_bps,1s,10,0.389235204736,0.387797596193,-0.00143760854246,0.00165112054162,0.019952529187,86399,86399,86398,86398,0.999988425792
2024-05-01,2024,ofi_1s,1s,10,0.291862159295,0.284641986317,-0.00722017297769,0.173590294534,0.169101235711,86399,86399,86398,86398,0.999988425792
2024-05-01,2024,qi_1,1s,10,0.389384986931,0.387175235817,-0.00220975111379,0.240204886189,0.240156204662,86399,86399,86398,86398,0.999988425792
2024-05-01,2024,trade_imbalance_1s,1s,10,0.179020164095,0.173509576209,-0.0055105878857,0.117777560497,0.113710237843,86399,84480,86398,84479,0.977777520573
2024-05-01,2024,di_10,30s,300,0.120092614532,0.118336835753,-0.00175577877912,0.0996927545397,0.0763167781566,2880,2880,2879,2879,0.999652777778
2024-05-01,2024,di_5,30s,300,0.121252866445,0.118955788438,-0.0022970780069,0.0997996022634,0.0757441785681,2880,2880,2879,2879,0.999652777778
2024-05-01,2024,microprice_deviation_bps,30s,300,0.122076166842,0.118680958231,-0.00339520861135,0.00541695315766,-0.00279907430837,2880,2880,2879,2879,0.999652777778
2024-05-01,2024,ofi_30s,30s,300,0.0373624111157,0.0423174065617,0.00495499544605,0.0337270986028,0.0377076971383,2880,2880,2879,2879,0.999652777778
2024-05-01,2024,qi_1,30s,300,0.122788156283,0.116920632728,-0.00586752355466,0.100753116787,0.0743985888151,2880,2880,2879,2879,0.999652777778
2024-05-01,2024,trade_imbalance_30s,30s,300,0.0337764445797,0.0175556452517,-0.0162207993281,0.036715314363,0.0274070008921,2880,2880,2879,2879,0.999652777778
2024-05-01,2024,di_10,500ms,5,0.387482046547,0.389201508931,0.00171946238462,0.232038940024,0.234100323154,172798,172798,172797,172797,0.999994212896
2024-05-01,2024,di_5,500ms,5,0.399035266317,0.400672161961,0.00163689564384,0.238549065416,0.240875442682,172798,172798,172797,172797,0.999994212896
2024-05-01,2024,microprice_deviation_bps,500ms,5,0.407063191009,0.409587777411,0.00252458640242,0.0126450172957,0.00929556137172,172798,172798,172797,172797,0.999994212896
2024-05-01,2024,ofi_500ms,500ms,5,0.327546090182,0.326580972472,-0.000965117709476,0.192981300209,0.19150381344,172798,172798,172797,172797,0.999994212896
2024-05-01,2024,qi_1,500ms,5,0.406602725243,0.409113393303,0.00251066806082,0.242342783826,0.245076656788,172798,172798,172797,172797,0.999994212896
2024-05-01,2024,trade_imbalance_500ms,500ms,5,0.192394589249,0.188602543109,-0.00379204614013,0.141475094099,0.137613873327,172798,154904,172797,154903,0.896439773608
2024-05-01,2024,di_10,5s,50,0.247518344396,0.251013858443,0.00349551404664,0.172064583686,0.173783714257,17280,17280,17279,17279,0.99994212963
2024-05-01,2024,di_5,5s,50,0.251498121359,0.254186311801,0.00268819044176,0.174686218436,0.174777047342,17280,17280,17279,17279,0.99994212963
2024-05-01,2024,microprice_deviation_bps,5s,50,0.251184430257,0.252829835801,0.00164540554386,-0.015166875003,-0.0321427947654,17280,17280,17279,17279,0.99994212963
2024-05-01,2024,ofi_5s,5s,50,0.138819856047,0.141959191275,0.00313933522721,0.0985507504497,0.0998913445921,17280,17280,17279,17279,0.99994212963
2024-05-01,2024,qi_1,5s,50,0.252437074343,0.254982128133,0.0025450537899,0.175379471603,0.174511832562,17280,17280,17279,17279,0.99994212963
2024-05-01,2024,trade_imbalance_5s,5s,50,0.0982652666454,0.0972995266955,-0.000965739949966,0.0700670535822,0.0720128505407,17280,17280,17279,17279,0.99994212963
2024-06-01,2024,di_10,100ms,1,0.119223625107,0.119223625107,0,0.0675471039623,0.0675471039623,863991,863946,863944,863944,0.999945601285
2024-06-01,2024,di_5,100ms,1,0.121104012564,0.121104012564,0,0.06675393373,0.06675393373,863991,863946,863944,863944,0.999945601285
2024-06-01,2024,microprice_deviation_bps,100ms,1,0.12341806257,0.12341806257,0,0.0806581222597,0.0806581222597,863991,863946,863944,863944,0.999945601285
2024-06-01,2024,ofi_100ms,100ms,1,0.0799855254305,0.0799855254305,0,0.123009373879,0.123009373879,863991,863991,863944,863944,0.999945601285
2024-06-01,2024,qi_1,100ms,1,0.122810452079,0.122810452079,0,0.0647846779901,0.0647846779901,863991,863946,863944,863944,0.999945601285
2024-06-01,2024,trade_imbalance_100ms,100ms,1,0.121764688097,0.121764688097,0,0.0945129167186,0.0945129167186,863991,203961,863944,203961,0.236068431268
2024-06-01,2024,di_10,1s,10,0.270540414679,0.272486187954,0.00194577327564,0.145716409273,0.147121954463,86400,86396,86394,86394,0.999930555556
2024-06-01,2024,di_5,1s,10,0.276763706318,0.278423845425,0.00166013910746,0.145740786386,0.147248920466,86400,86396,86394,86394,0.999930555556
2024-06-01,2024,microprice_deviation_bps,1s,10,0.281761752958,0.283504660646,0.00174290768855,0.0266163764448,0.104202913441,86400,86396,86394,86394,0.999930555556
2024-06-01,2024,ofi_1s,1s,10,0.15607885495,0.156633664483,0.000554809532494,0.119250604076,0.122227697793,86400,86400,86394,86394,0.999930555556
2024-06-01,2024,qi_1,1s,10,0.281563591184,0.283428601004,0.00186500982,0.144737062746,0.146878473955,86400,86396,86394,86394,0.999930555556
2024-06-01,2024,trade_imbalance_1s,1s,10,0.0969455954894,0.0983732840436,0.00142768855418,0.0619841128802,0.0632479958425,86400,77494,86394,77492,0.896898148148
2024-06-01,2024,di_10,30s,300,0.439615548373,0.45473422219,0.0151186738176,0.29248922497,0.305803458747,2880,2880,2879,2879,0.999652777778
2024-06-01,2024,di_5,30s,300,0.444508000089,0.457897885476,0.0133898853867,0.292711225246,0.302858074744,2880,2880,2879,2879,0.999652777778
2024-06-01,2024,microprice_deviation_bps,30s,300,0.44373863051,0.455863887039,0.0121252565284,0.0272496864731,0.298035712787,2880,2880,2879,2879,0.999652777778
2024-06-01,2024,ofi_30s,30s,300,0.316332821395,0.326023504727,0.00969068333188,0.161845252002,0.170364389576,2880,2880,2879,2879,0.999652777778
2024-06-01,2024,qi_1,30s,300,0.443878295386,0.457876213452,0.0139979180668,0.290897803761,0.300220887548,2880,2880,2879,2879,0.999652777778
2024-06-01,2024,trade_imbalance_30s,30s,300,0.214614005587,0.228816292641,0.0142022870536,0.118785786168,0.137965298276,2880,2880,2879,2879,0.999652777778
2024-06-01,2024,di_10,500ms,5,0.210850824466,0.210871205,2.03805336549e-05,0.113592225573,0.112319927243,172799,172790,172788,172788,0.999936342224
2024-06-01,2024,di_5,500ms,5,0.215742839513,0.215588594388,-0.000154245124917,0.113392103264,0.11225702112,172799,172790,172788,172788,0.999936342224
2024-06-01,2024,microprice_deviation_bps,500ms,5,0.22007603409,0.220387482586,0.000311448496075,0.0324457058129,0.0905325536024,172799,172790,172788,172788,0.999936342224
2024-06-01,2024,ofi_500ms,500ms,5,0.117957506743,0.114784177474,-0.00317332926926,0.100213991459,0.0985388023163,172799,172799,172788,172788,0.999936342224
2024-06-01,2024,qi_1,500ms,5,0.219763245747,0.219926609007,0.000163363259912,0.112103920245,0.111236741871,172799,172790,172788,172788,0.999936342224
2024-06-01,2024,trade_imbalance_500ms,500ms,5,0.076999699402,0.0778531480902,0.000853448688135,0.0564437736559,0.0574763322812,172799,121650,172788,121649,0.703991342542
2024-06-01,2024,di_10,5s,50,0.425863692984,0.42682670225,0.000963009266045,0.243024994316,0.240126397041,17280,17279,17277,17277,0.999826388889
2024-06-01,2024,di_5,5s,50,0.433222516815,0.434069024567,0.000846507752417,0.242514786456,0.23976895139,17280,17279,17277,17277,0.999826388889
2024-06-01,2024,microprice_deviation_bps,5s,50,0.438204462544,0.437798951034,-0.000405511509294,0.0278405002743,0.0654993335507,17280,17279,17277,17277,0.999826388889
2024-06-01,2024,ofi_5s,5s,50,0.295784726836,0.298369875681,0.00258514884468,0.188912984117,0.180302072813,17280,17280,17277,17277,0.999826388889
2024-06-01,2024,qi_1,5s,50,0.438241637706,0.438469295056,0.00022765734986,0.24208595883,0.238666223088,17280,17279,17277,17277,0.999826388889
